,leaid,rla_score,math_score,year
5281,3904427,83,71,2018
5282,3904428,92,87,2018
5283,3904429,42,22,2018
5284,3904430,37,17,2018
5285,3904431,92,77,2018
5286,3904433,47,22,2018
5287,3904434,52,22,2018
5288,3904435,58,32,2018
5289,3904436,72,52,2018
5290,3904437,80,59,2018
5291,3904438,73,59,2018
5292,3904439,72,52,2018
5293,3904440,47,23,2018
5294,3904441,22,12,2018
5295,3904443,67,62,2018
5296,3904444,52,47,2018
5297,3904445,65,39,2018
5298,3904446,34,24,2018
5299,3904447,42,17,2018
5300,3904448,72,57,2018
5301,3904449,62,37,2018
5302,3904450,87,73,2018
5303,3904451,37,17,2018
5304,3904452,72,42,2018
5305,3904453,66,55,2018
5306,3904454,67,63,2018
5307,3904455,77,57,2018
5308,3904456,72,52,2018
5309,3904457,62,42,2018
5310,3904458,92,87,2018
5311,3904459,72,32,2018
5312,3904460,72,42,2018
5313,3904461,67,47,2018
5314,3904463,61,47,2018
5315,3904464,62,27,2018
5316,3904465,67,47,2018
5317,3904467,48,25,2018
5318,3904468,52,22,2018
5319,3904469,72,47,2018
5320,3904470,92,77,2018
5321,3904471,42,22,2018
5322,3904472,82,62,2018
5323,3904474,62,32,2018
5324,3904475,65,57,2018
5325,3904476,67,52,2018
5326,3904479,47,35,2018
5327,3904480,63,42,2018
5328,3904481,37,17,2018
5329,3904482,82,87,2018
5330,3904483,69,47,2018
5331,3904484,81,81,2018
5332,3904485,72,32,2018
5333,3904486,77,69,2018
5334,3904487,77,68,2018
5335,3904488,62,72,2018
5336,3904489,67,42,2018
5337,3904490,32,16,2018
5338,3904491,67,44,2018
5339,3904492,71,64,2018
5340,3904493,85,86,2018
5341,3904494,52,27,2018
5342,3904495,77,42,2018
5343,3904498,67,47,2018
5344,3904499,42,25,2018
5345,3904500,32,12,2018
5346,3904502,57,37,2018
5347,3904503,52,34,2018
5348,3904504,63,55,2018
5349,3904505,67,22,2018
5350,3904506,87,67,2018
5351,3904507,52,17,2018
5352,3904508,67,27,2018
5353,3904509,72,32,2018
5354,3904510,71,46,2018
5355,3904511,67,47,2018
5356,3904513,68,52,2018
5357,3904514,92,87,2018
5358,3904515,55,25,2018
5359,3904516,27,14,2018
5360,3904517,57,32,2018
5361,3904518,77,52,2018
5362,3904519,79,52,2018
5363,3904520,72,22,2018
5364,3904521,77,72,2018
5365,3904522,44,34,2018
5366,3904523,67,42,2018
5367,3904524,57,32,2018
5368,3904525,62,24,2018
5369,3904526,72,37,2018
5370,3904527,67,42,2018
5371,3904528,92,87,2018
5372,3904529,67,37,2018
5373,3904531,82,87,2018
5374,3904532,82,62,2018
5375,3904533,57,42,2018
5376,3904535,57,17,2018
5377,3904536,47,22,2018
5378,3904537,62,37,2018
5379,3904538,67,37,2018
5380,3904539,92,87,2018
5381,3904540,57,37,2018
5382,3904541,87,77,2018
5383,3904542,72,57,2018
5384,3904543,92,77,2018
5385,3904545,72,47,2018
5386,3904546,67,52,2018
5387,3904547,76,61,2018
5388,3904548,72,72,2018
5389,3904549,84,68,2018
5390,3904550,78,58,2018
5391,3904551,62,37,2018
5392,3904552,67,42,2018
5393,3904553,67,57,2018
5394,3904554,57,27,2018
5395,3904555,77,52,2018
5396,3904556,67,42,2018
5397,3904557,47,37,2018
5398,3904558,88,80,2018
5399,3904560,57,52,2018
5400,3904561,72,57,2018
5401,3904563,82,87,2018
5402,3904564,72,57,2018
5403,3904565,47,37,2018
5404,3904566,64,34,2018
5405,3904567,74,44,2018
5406,3904575,67,62,2018
5407,3904576,62,57,2018
5408,3904577,67,52,2018
5409,3904578,64,32,2018
5410,3904579,87,72,2018
5411,3904580,67,62,2018
5412,3904582,67,47,2018
5413,3904583,62,37,2018
5414,3904585,57,52,2018
5415,3904586,67,42,2018
5416,3904587,72,42,2018
5417,3904588,57,37,2018
5418,3904590,77,57,2018
5419,3904591,57,22,2018
5420,3904592,47,24,2018
5421,3904594,82,72,2018
5422,3904595,84,64,2018
5423,3904596,69,74,2018
5424,3904597,54,54,2018
5425,3904599,77,52,2018
5426,3904600,47,15,2018
5427,3904601,67,42,2018
5428,3904603,57,47,2018
5429,3904604,67,37,2018
5430,3904606,62,42,2018
5431,3904607,62,27,2018
5432,3904609,77,56,2018
5433,3904610,64,44,2018
5434,3904611,81,71,2018
5435,3904612,67,47,2018
5436,3904614,77,72,2018
5437,3904615,72,57,2018
5438,3904617,64,27,2018
5439,3904619,67,27,2018
5440,3904620,72,47,2018
5441,3904621,87,67,2018
5442,3904623,52,37,2018
5443,3904624,57,27,2018
5444,3904625,52,42,2018
5445,3904626,77,62,2018
5446,3904627,84,54,2018
5447,3904628,77,47,2018
5448,3904630,67,42,2018
5449,3904631,67,52,2018
5450,3904632,62,37,2018
5451,3904633,52,17,2018
5452,3904634,67,62,2018
5453,3904635,66,45,2018
5454,3904636,67,47,2018
5455,3904638,77,47,2018
5456,3904639,72,52,2018
5457,3904640,72,42,2018
5458,3904642,67,57,2018
5459,3904643,72,52,2018
5460,3904644,67,22,2018
5461,3904645,72,47,2018
5462,3904647,62,62,2018
5463,3904648,72,52,2018
5464,3904650,74,54,2018
5465,3904651,67,42,2018
5466,3904652,77,52,2018
5467,3904655,84,74,2018
5468,3904656,87,57,2018
5469,3904657,82,72,2018
5470,3904659,62,12,2018
5471,3904660,92,91,2018
5472,3904662,84,64,2018
5473,3904663,72,67,2018
5474,3904664,64,54,2018
5475,3904667,44,44,2018
5476,3904668,74,54,2018
5477,3904670,74,62,2018
5478,3904671,77,57,2018
5479,3904672,82,77,2018
5480,3904674,72,67,2018
5481,3904675,77,62,2018
5482,3904676,87,80,2018
5483,3904678,72,52,2018
5484,3904680,67,37,2018
5485,3904681,72,62,2018
5486,3904682,62,42,2018
5487,3904684,67,47,2018
5488,3904685,74,52,2018
5489,3904686,72,62,2018
5490,3904687,77,47,2018
5491,3904688,67,32,2018
5492,3904689,77,46,2018
5493,3904690,54,24,2018
5494,3904694,71,56,2018
5495,3904695,72,52,2018
5496,3904696,76,53,2018
5497,3904697,44,26,2018
5498,3904699,83,69,2018
5499,3904700,71,24,2018
5500,3904701,72,64,2018
5501,3904702,80,69,2018
5502,3904704,87,67,2018
5503,3904705,87,72,2018
5504,3904706,49,30,2018
5505,3904709,72,47,2018
5506,3904716,82,62,2018
5507,3904717,62,27,2018
5508,3904718,77,72,2018
5509,3904719,92,82,2018
5510,3904721,69,54,2018
5511,3904722,87,77,2018
5512,3904724,78,60,2018
5513,3904725,84,72,2018
5514,3904726,67,27,2018
5515,3904727,82,67,2018
5516,3904730,52,27,2018
5517,3904733,62,32,2018
5518,3904734,84,72,2018
5519,3904736,56,34,2018
5520,3904737,78,59,2018
5521,3904738,57,47,2018
5522,3904739,62,47,2018
5523,3904742,64,44,2018
5524,3904743,64,44,2018
5525,3904744,72,77,2018
5526,3904745,52,54,2018
5527,3904747,69,49,2018
5528,3904749,64,49,2018
5529,3904750,64,24,2018
5530,3904751,77,37,2018
5531,3904752,44,34,2018
5532,3904754,54,34,2018
5533,3904757,84,74,2018
5534,3904758,67,52,2018
5535,3904759,82,57,2018
5536,3904761,64,24,2018
5537,3904762,87,52,2018
5538,3904763,72,37,2018
5539,3904768,87,67,2018
5540,3904769,67,57,2018
5541,3904771,77,44,2018
5542,3904772,57,42,2018
5543,3904773,67,37,2018
5544,3904774,77,62,2018
5545,3904776,67,27,2018
5546,3904778,57,22,2018
5547,3904779,67,27,2018
5548,3904780,47,27,2018
5549,3904783,57,24,2018
5550,3904785,67,52,2018
5551,3904787,87,72,2018
5552,3904788,67,37,2018
5553,3904790,87,72,2018
5554,3904792,67,62,2018
5555,3904793,72,52,2018
5556,3904794,37,32,2018
5557,3904795,57,37,2018
5558,3904796,62,54,2018
5559,3904798,77,47,2018
5560,3904799,67,37,2018
5561,3904800,69,48,2018
5562,3904801,72,37,2018
5563,3904802,52,37,2018
5564,3904803,82,67,2018
5565,3904804,73,62,2018
5566,3904807,67,52,2018
5567,3904808,72,42,2018
5568,3904809,52,42,2018
5569,3904811,90,78,2018
5570,3904812,84,82,2018
5571,3904813,62,47,2018
5572,3904814,82,47,2018
5573,3904815,82,67,2018
5574,3904816,72,47,2018
5575,3904817,77,32,2018
5576,3904820,85,74,2018
5577,3904822,58,37,2018
5578,3904823,65,42,2018
5579,3904825,62,57,2018
5580,3904826,87,67,2018
5581,3904827,82,47,2018
5582,3904829,68,53,2018
5583,3904830,70,45,2018
5584,3904831,87,82,2018
5585,3904832,84,44,2018
5586,3904833,74,34,2018
5587,3904834,87,82,2018
5588,3904835,74,34,2018
5589,3904836,87,57,2018
5590,3904837,82,82,2018
5591,3904838,77,67,2018
5592,3904839,87,87,2018
5593,3904841,67,37,2018
5594,3904842,67,42,2018
5595,3904843,57,54,2018
5596,3904844,67,72,2018
5597,3904846,52,47,2018
5598,3904847,67,52,2018
5599,3904848,72,57,2018
5600,3904849,92,72,2018
5601,3904851,67,32,2018
5602,3904852,57,27,2018
5603,3904853,74,44,2018
5604,3904857,87,52,2018
5605,3904858,82,87,2018
5606,3904859,77,72,2018
5607,3904861,77,57,2018
5608,3904862,92,77,2018
5609,3904863,74,64,2018
5610,3904865,42,17,2018
5611,3904867,82,72,2018
5612,3904869,37,17,2018
5613,3904870,60,29,2018
5614,3904871,67,42,2018
5615,3904872,74,53,2018
5616,3904873,57,7,2018
5617,3904874,77,57,2018
5618,3904875,57,31,2018
5619,3904877,62,52,2018
5620,3904879,57,44,2018
5621,3904880,62,37,2018
5622,3904881,67,52,2018
5623,3904883,77,52,2018
5624,3904884,72,47,2018
5625,3904885,72,57,2018
5626,3904887,62,36,2018
5627,3904888,62,62,2018
5628,3904890,62,22,2018
5629,3904892,82,77,2018
5630,3904893,74,24,2018
5631,3904894,82,52,2018
5632,3904899,74,57,2018
5633,3904900,67,37,2018
5634,3904903,82,62,2018
5635,3904905,72,37,2018
5636,3904906,64,34,2018
5637,3904908,77,52,2018
5638,3904909,77,63,2018
5639,3904910,72,42,2018
5640,3904912,47,17,2018
5641,3904913,67,17,2018
5642,3904914,52,27,2018
5643,3904915,27,27,2018
5644,3904917,92,72,2018
5645,3904918,72,37,2018
5646,3904919,87,42,2018
5647,3904920,77,52,2018
5648,3904921,77,37,2018
5649,3904922,77,47,2018
5650,3904923,72,42,2018
5651,3904924,62,37,2018
5652,3904926,62,52,2018
5653,3904927,72,57,2018
5654,3904928,62,32,2018
5655,3904931,82,77,2018
5656,3904932,84,54,2018
5657,3904935,74,54,2018
5658,3904937,87,77,2018
5659,3904939,54,74,2018
5660,3904941,72,52,2018
5661,3904942,77,62,2018
5662,3904943,82,67,2018
5663,3904944,64,34,2018
5664,3904945,72,47,2018
5665,3904946,47,44,2018
5666,3904947,82,47,2018
5667,3904949,62,42,2018
5668,3904950,47,32,2018
5669,3904951,47,17,2018
5670,3904952,62,47,2018
5671,3904953,52,42,2018
5672,3904954,62,42,2018
5673,3904956,67,52,2018
5674,3904957,77,67,2018
5675,3904959,72,67,2018
5676,3904961,64,15,2018
5677,3904962,62,47,2018
5678,3904963,52,32,2018
5679,3904964,67,52,2018
5680,3904965,62,32,2018
5681,3904966,92,62,2018
5682,3904968,62,47,2018
5683,3904970,72,92,2018
5684,3904971,69,49,2018
5685,3904976,84,64,2018
5686,3904977,54,37,2018
5687,3904978,84,84,2018
5688,3904979,62,32,2018
5689,3904981,84,84,2018
5690,3904983,72,52,2018
5691,3904984,67,37,2018
5692,3904985,87,72,2018
5693,3904986,77,62,2018
5694,3904987,72,57,2018
5695,3904988,72,57,2018
5696,3904989,67,52,2018
5697,3904990,82,57,2018
5698,3904991,62,37,2018
5699,3904992,75,50,2018
5700,3904993,73,56,2018
5701,3904994,57,32,2018
5702,3904995,82,67,2018
5703,3904997,72,52,2018
5704,3904998,82,67,2018
5705,3904999,52,22,2018
5706,3905000,77,52,2018
5707,3905001,69,82,2018
5708,3905002,91,77,2018
5709,3905003,62,72,2018
5710,3905004,80,71,2018
5711,3905005,87,82,2018
5712,3905006,67,47,2018
5713,3905007,83,64,2018
5714,3905011,74,54,2018
5715,3905012,77,42,2018
5716,3905013,62,67,2018
5717,3905015,74,54,2018
5718,3905016,77,77,2018
5719,3905017,72,67,2018
5720,3905018,87,72,2018
5721,3905019,47,27,2018
5722,3905020,74,54,2018
5723,3905021,74,84,2018
5724,3905022,77,87,2018
5725,3905023,64,24,2018
5726,3905024,72,47,2018
5727,3905025,82,52,2018
5728,3905027,72,52,2018
5729,3905028,77,42,2018
5730,3905029,74,24,2018
5731,3905030,67,67,2018
5732,3905032,87,62,2018
5733,3905033,67,67,2018
5734,3905035,77,57,2018
5735,3905039,62,32,2018
5736,3905041,77,62,2018
5737,3905042,89,71,2018
5738,3905043,75,65,2018
5739,3905044,79,63,2018
5740,3905045,86,83,2018
5741,3905046,87,67,2018
5742,3905048,62,57,2018
5743,3905049,54,22,2018
5744,3905051,64,44,2018
5745,3905053,82,72,2018
5746,3905054,84,47,2018
5747,3905055,82,52,2018
5748,3905056,82,57,2018
5749,3905058,72,72,2018
5750,3905059,72,67,2018
5751,3905061,72,54,2018
5752,3905062,74,54,2018
5753,3905063,64,54,2018
5754,3905064,64,54,2018
5755,3905067,87,62,2018
5756,3905068,67,47,2018
5757,3905069,62,37,2018
5758,3905070,64,34,2018
5759,3905071,62,47,2018
5760,3905072,77,57,2018
5761,3905074,72,47,2018
5762,3906190,62,32,2018
5763,3906568,52,27,2018
5764,3906968,57,22,2018
5765,3910000,65,53,2018
5766,3910001,82,72,2018
5767,3910002,64,54,2018
5768,3910003,47,32,2018
5769,3910004,77,67,2018
5770,3910005,74,69,2018
5771,3910006,62,42,2018
5772,3910007,67,37,2018
5773,3910008,64,34,2018
5774,3910009,67,62,2018
5775,3910010,72,38,2018
5776,3910011,57,42,2018
5777,3910012,63,52,2018
5778,3910013,77,64,2018
5779,3910014,69,55,2018
5780,3910015,42,17,2018
5781,3910016,82,62,2018
5782,3910017,62,32,2018
5783,3910018,72,42,2018
5784,3910019,62,32,2018
5785,3910020,67,47,2018
5786,3910021,74,54,2018
5787,3910022,84,37,2018
5788,3910023,62,52,2018
5789,3910024,72,47,2018
5790,3910025,67,42,2018
5791,3910026,54,24,2018
5792,3910027,52,22,2018
5793,3910028,77,62,2018
5794,3910029,79,58,2018
5795,3910030,57,52,2018
5796,3910032,77,32,2018
5797,3910033,77,47,2018
5798,4000013,49,30,2018
5799,4000014,30,30,2018
5800,4000015,30,30,2018
5801,4000021,44,24,2018
5802,4000032,49,30,2018
5803,4000033,37,22,2018
5804,4000753,47,27,2018
5805,4000773,67,22,2018
5806,4000774,32,17,2018
5807,4000777,24,7,2018
5808,4000778,52,17,2018
5809,4000783,22,12,2018
5810,4000784,67,47,2018
5811,4000786,42,17,2018
5812,4000796,19,6,2018
5813,4000799,74,64,2018
5814,4000800,33,10,2018
5815,4002370,49,49,2018
5816,4002430,47,27,2018
5817,4002460,42,27,2018
5818,4002760,24,15,2018
5819,4002850,27,22,2018
5820,4002880,37,22,2018
5821,4002910,49,30,2018
5822,4003000,32,12,2018
5823,4003060,32,17,2018
5824,4003120,30,49,2018
5825,4003180,27,12,2018
5826,4003210,44,15,2018
5827,4003360,42,12,2018
5828,4003570,24,15,2018
5829,4003630,52,35,2018
5830,4003810,27,7,2018
5831,4004020,52,32,2018
5832,4004110,52,27,2018
5833,4004230,47,27,2018
5834,4004500,61,44,2018
5835,4004630,32,17,2018
5836,4004680,47,32,2018
5837,4005010,24,24,2018
5838,4005400,57,22,2018
5839,4005460,37,17,2018
5840,4005490,38,23,2018
5841,4005520,27,17,2018
5842,4006060,42,32,2018
5843,4006120,37,22,2018
5844,4006150,24,24,2018
5845,4006180,44,24,2018
5846,4006510,30,30,2018
5847,4006850,24,15,2018
5848,4006870,47,17,2018
5849,4007140,54,15,2018
5850,4007170,49,30,2018
5851,4007290,42,37,2018
5852,4007350,27,12,2018
5853,4007380,34,15,2018
5854,4007410,30,30,2018
5855,4007500,49,49,2018
5856,4007560,42,22,2018
5857,4007620,51,24,2018
5858,4007670,34,15,2018
5859,4007740,41,24,2018
5860,4007800,44,24,2018
5861,4008040,32,17,2018
5862,4008070,22,12,2018
5863,4008130,34,24,2018
5864,4008220,34,24,2018
5865,4008250,24,15,2018
5866,4008370,42,27,2018
5867,4008460,37,7,2018
5868,4008490,24,15,2018
5869,4008610,30,30,2018
5870,4008640,34,24,2018
5871,4008850,37,27,2018
5872,4008940,30,30,2018
5873,4009090,34,15,2018
5874,4009240,37,12,2018
5875,4009300,30,30,2018
5876,4009390,47,27,2018
5877,4009450,49,30,2018
5878,4009510,37,12,2018
5879,4009570,64,46,2018
5880,4009750,24,15,2018
5881,4009810,22,7,2018
5882,4009910,42,22,2018
5883,4010170,49,30,2018
5884,4010260,49,30,2018
5885,4010290,32,12,2018
5886,4010350,42,22,2018
5887,4010590,70,51,2018
5888,4010650,32,17,2018
5889,4010710,47,27,2018
5890,4010740,42,17,2018
5891,4010860,34,24,2018
5892,4010920,34,18,2018
5893,4011160,37,17,2018
5894,4011250,24,24,2018
5895,4011280,54,34,2018
5896,4011970,37,22,2018
5897,4012150,34,15,2018
5898,4012420,30,30,2018
5899,4012720,32,22,2018
5900,4013530,37,22,2018
5901,4013560,32,17,2018
5902,4013590,32,12,2018
5903,4013890,37,17,2018
5904,4013950,34,15,2018
5905,4014080,24,15,2018
5906,4014130,24,15,2018
5907,4014160,32,22,2018
5908,4014340,32,17,2018
5909,4014370,32,17,2018
5910,4014520,42,22,2018
5911,4014610,24,15,2018
5912,4014700,44,24,2018
5913,4014850,24,15,2018
5914,4015090,34,15,2018
5915,4015210,17,7,2018
5916,4015370,32,12,2018
5917,4015480,42,22,2018
5918,4015690,27,17,2018
5919,4015720,55,39,2018
5920,4015840,27,17,2018
5921,4015990,17,12,2018
5922,4016170,32,12,2018
5923,4016500,44,34,2018
5924,4016560,37,27,2018
5925,4016590,47,27,2018
5926,4016650,49,30,2018
5927,4016710,24,15,2018
5928,4016740,49,30,2018
5929,4017190,44,34,2018
5930,4017250,30,16,2018
5931,4017580,32,17,2018
5932,4017850,32,27,2018
5933,4017880,37,17,2018
5934,4018000,32,7,2018
5935,4018090,42,22,2018
5936,4018700,22,7,2018
5937,4018780,34,24,2018
5938,4018840,32,17,2018
5939,4018990,22,12,2018
5940,4019080,47,32,2018
5941,4019440,47,32,2018
5942,4019560,32,17,2018
5943,4019620,49,30,2018
5944,4019680,37,22,2018
5945,4019800,34,24,2018
5946,4019860,47,27,2018
5947,4019950,30,16,2018
5948,4020100,34,24,2018
5949,4020250,45,28,2018
5950,4020280,30,30,2018
5951,4020310,37,17,2018
5952,4020340,34,15,2018
5953,4020550,24,24,2018
5954,4020880,37,12,2018
5955,4020970,21,11,2018
5956,4021000,55,32,2018
5957,4021180,30,30,2018
5958,4021510,47,27,2018
5959,4021540,34,15,2018
5960,4021630,32,17,2018
5961,4021720,53,39,2018
5962,4021780,62,47,2018
5963,4021930,34,15,2018
5964,4022590,54,34,2018
5965,4022770,17,9,2018
5966,4022830,15,15,2018
5967,4022860,30,30,2018
5968,4023040,47,22,2018
5969,4023280,55,36,2018
5970,4023550,42,32,2018
5971,4023610,34,15,2018
5972,4023800,42,32,2018
5973,4023850,47,27,2018
5974,4023970,57,27,2018
5975,4024240,72,52,2018
5976,4024510,44,24,2018
5977,4024630,42,17,2018
5978,4024690,31,19,2018
5979,4024720,49,30,2018
5980,4024870,47,27,2018
5981,4024930,44,34,2018
5982,4025050,44,34,2018
5983,4025200,37,22,2018
5984,4025230,52,27,2018
5985,4025290,33,16,2018
5986,4025410,24,15,2018
5987,4025470,34,15,2018
5988,4025500,24,15,2018
5989,4025920,30,30,2018
5990,4026280,30,30,2018
5991,4026310,42,17,2018
5992,4026550,34,15,2018
5993,4026730,22,17,2018
5994,4026790,42,22,2018
5995,4026880,34,20,2018
5996,4026910,42,27,2018
5997,4027000,34,15,2018
5998,4027060,34,15,2018
5999,4027240,54,24,2018
6000,4027300,32,17,2018
6001,4027330,30,30,2018
6002,4027390,42,17,2018
6003,4027570,37,17,2018
6004,4027630,30,49,2018
6005,4027640,44,24,2018
6006,4027750,42,22,2018
6007,4027840,34,15,2018
6008,4027930,30,30,2018
6009,4028170,32,12,2018
6010,4028200,42,22,2018
6011,4028590,34,15,2018
6012,4028650,37,12,2018
6013,4028680,56,41,2018
6014,4028710,27,12,2018
6015,4028800,64,34,2018
6016,4028980,24,24,2018
6017,4029040,34,15,2018
6018,4029070,34,15,2018
6019,4029160,32,22,2018
6020,4029380,32,22,2018
6021,4029400,44,15,2018
6022,4029610,32,17,2018
6023,4029820,34,15,2018
6024,4029886,69,30,2018
6025,4030060,44,34,2018
6026,4030120,34,24,2018
6027,4030197,24,15,2018
6028,4030240,29,19,2018
6029,4030330,30,30,2018
6030,4030420,52,27,2018
6031,4030600,38,26,2018
6032,4030870,17,12,2018
6033,4031110,52,42,2018
6034,4031140,42,12,2018
6035,4031290,32,22,2018
6036,4031350,32,17,2018
6037,4031470,34,15,2018
6038,4031650,44,24,2018
6039,4031710,47,22,2018
6040,4031770,34,24,2018
6041,4031950,24,15,2018
6042,4032070,52,27,2018
6043,4032190,49,30,2018
6044,4032280,44,34,2018
6045,4032370,22,7,2018
6046,4032400,37,12,2018
6047,4032790,24,15,2018
6048,4032970,34,15,2018
6049,4033180,32,17,2018
6050,4033210,34,15,2018
6051,4033480,44,25,2018
6052,4033601,15,15,2018
6053,4100014,74,34,2018
6054,4100015,52,17,2018
6055,4100016,77,37,2018
6056,4100019,74,24,2018
6057,4100020,77,37,2018
6058,4100023,69,28,2018
6059,4100040,44,15,2018
6060,4100048,67,22,2018
6061,4101120,73,33,2018
6062,4101230,42,15,2018
6063,4101560,87,57,2018
6064,4101620,82,52,2018
6065,4101660,74,44,2018
6066,4101710,72,32,2018
6067,4101800,54,15,2018
6068,4101830,92,47,2018
6069,4101920,75,42,2018
6070,4101980,52,12,2018
6071,4102040,69,25,2018
6072,4102310,62,17,2018
6073,4102490,64,15,2018
6074,4102640,67,32,2018
6075,4102780,72,32,2018
6076,4102800,67,29,2018
6077,4102840,72,27,2018
6078,4102910,54,24,2018
6079,4102940,77,32,2018
6080,4103265,77,22,2018
6081,4103270,74,34,2018
6082,4103390,57,27,2018
6083,4103420,77,37,2018
6084,4103480,83,42,2018
6085,4103540,69,30,2018
6086,4103660,57,27,2018
6087,4103690,62,27,2018
6088,4103720,67,27,2018
6089,4103780,84,44,2018
6090,4103840,64,34,2018
6091,4103860,82,47,2018
6092,4103940,67,30,2018
6093,4103960,69,30,2018
6094,4103990,72,32,2018
6095,4104500,67,17,2018
6096,4104700,72,32,2018
6097,4104740,82,47,2018
6098,4104950,82,42,2018
6099,4105080,74,44,2018
6100,4105100,72,32,2018
6101,4105160,62,32,2018
6102,4105430,64,24,2018
6103,4105610,62,17,2018
6104,4105670,84,44,2018
6105,4105760,84,44,2018
6106,4105910,59,32,2018
6107,4106000,64,23,2018
6108,4106300,76,33,2018
6109,4106510,70,34,2018
6110,4106710,62,22,2018
6111,4106740,62,12,2018
6112,4106780,84,44,2018
6113,4106900,62,17,2018
6114,4106930,67,22,2018
6115,4107020,77,35,2018
6116,4107080,62,27,2018
6117,4107200,77,37,2018
6118,4107230,87,65,2018
6119,4107280,67,17,2018
6120,4107380,62,27,2018
6121,4107500,67,22,2018
6122,4107590,74,24,2018
6123,4108010,76,43,2018
6124,4108040,71,39,2018
6125,4108100,68,20,2018
6126,4108160,62,17,2018
6127,4108280,42,7,2018
6128,4108310,77,42,2018
6129,4108430,69,30,2018
6130,4108520,67,27,2018
6131,4108550,64,34,2018
6132,4108650,74,34,2018
6133,4108700,84,44,2018
6134,4108720,64,29,2018
6135,4108820,75,24,2018
6136,4108830,72,35,2018
6137,4108880,82,22,2018
6138,4109000,72,32,2018
6139,4109270,62,22,2018
6140,4109330,78,36,2018
6141,4109480,72,27,2018
6142,4109510,72,32,2018
6143,4109600,77,52,2018
6144,4109630,67,27,2018
6145,4109660,69,30,2018
6146,4109870,77,32,2018
6147,4110020,69,49,2018
6148,4110040,63,28,2018
6149,4110350,61,23,2018
6150,4110410,34,15,2018
6151,4110520,58,22,2018
6152,4110530,69,30,2018
6153,4110560,74,64,2018
6154,4110680,62,17,2018
6155,4110710,70,37,2018
6156,4110820,74,38,2018
6157,4110890,82,42,2018
6158,4110980,72,22,2018
6159,4111040,72,27,2018
6160,4111100,82,42,2018
